,id,userId,score,attempt,createdAt
8763,6be02b7d-7de5-4155-abc3-0fe4ed4cd6d9,1d83d8f1-3988-42a0-9a9b-df97b7724c9b,95,5,2020-08-06 05:02:49
8764,0eb7e7fd-8d51-4124-b15e-f283ed51f843,40cfae1b-92e4-4103-825d-7042c107500b,52,5,2022-04-09 19:51:08
8765,1d7766c5-5fc1-41d3-859a-7530889245f0,5d269bf9-26a0-46c4-993a-8857d2537d09,25,5,2009-05-05 17:38:31
8766,679feb57-bd6c-4d54-bd3c-35af0bdeaaef,9524edc4-e124-4a77-ba5f-8f644f3f4126,9,5,2002-07-06 15:54:52
8767,b3c5baac-9838-49ee-8f1e-2a470fdf0f21,6f4e5663-9c58-45c8-a90b-70ec69b613bc,66,4,1980-05-26 21:01:11
8768,9ef830a1-63ae-45b5-974c-67cbc7e5d4a3,82b0ddcb-36e9-442b-9432-c2ac96240092,1,4,2015-02-28 07:01:49
8769,a03fa78b-d149-48ba-94ba-5117cb98a92e,5ace4cc5-895d-4fee-8ec6-7bb567380509,36,1,1987-09-13 06:55:31
8770,d6ee3eb1-2ae2-42ed-9dff-b4166622a034,276ccdc4-ecd3-46c8-9e2c-cec229c1b70d,68,5,2013-08-22 10:35:02
8771,a087fad7-407b-4d09-b486-724f0f9a3397,2f23f4fe-f67b-468a-802b-60d6170d586b,71,3,2014-11-23 07:17:30
8772,40739157-2be9-43fd-9614-6e4e5dd1f019,a3954eca-89c7-41fe-bf10-5e357b16e3b2,71,2,2012-04-20 00:31:49
8773,4d5c63e4-df4c-4dfc-9a78-135c99ea1f6a,bb689e4b-e149-4957-913f-56a2760522cf,95,1,2021-04-28 11:21:12
8774,b9850787-6066-4f71-ad3f-1653e9b2566d,fce46063-1588-485a-83f2-4cac6ac5abe7,55,3,2024-06-05 23:38:13
8775,7779122d-69cd-4e88-8f12-609b0ec6676d,6fadd2f5-490f-4352-b8d0-a20730537b67,51,3,1984-06-17 13:18:16
8776,843c1fbc-1411-4926-a556-4ae99588c563,084d87da-0531-448f-9a09-2dbb0582479d,73,3,1971-03-06 06:28:31
8777,1cc7ba85-6268-4e05-ab90-1b37733694c1,a92fd076-0539-4058-b08e-8fde1d41f8a1,69,4,1980-06-12 07:04:54
8778,9562daae-54c9-4476-887e-4c4a42f4aa39,0d391dd0-ceb9-40e3-9459-c14145f35542,72,3,2001-02-18 15:35:25
8779,a152afa4-5cc8-4de2-a3a9-7f12e007eb5f,9cdbd576-d3a7-46cd-9fe5-32df2b5ddafd,17,3,1987-08-09 02:21:42
8780,3992a94c-2876-4b3f-9d58-6cb4cb6d9d01,7572ffb8-c5f4-4fb8-86b8-659097758feb,69,3,1985-06-05 01:22:46
8781,bf710ee3-9a76-408d-8809-fddafdd7f303,b3bd26de-8e67-473b-9992-d64c0b00dfbf,31,4,2010-04-20 16:22:57
8782,df7a4b70-12c8-4e66-b62a-91b86e2e3757,b23553a4-d2d8-494a-aada-e6f723cb1aa0,43,1,1978-12-07 05:26:51
8783,53fad82e-4cf2-490c-9256-cf126f22f8b7,2d8f3fce-72b1-4135-907e-91617b6f0196,72,3,2001-11-22 21:35:33
8784,094f974c-cfa7-4811-838d-bce8e9fd3d89,a25b9b7f-0e3a-40c5-9bc7-2b0b01ec30fc,83,5,1976-01-08 05:40:59
8785,8844bf3a-47e5-4413-bb26-dc0b5668f765,476536d7-5cd7-46e4-99b4-d4af80bbb131,28,2,2013-10-24 23:47:50
8786,cff1e867-eaa4-4e83-b6e1-6eb9fe2d83e1,c9c6625c-ccfa-4168-9a3e-19867fa2097f,78,4,2008-11-27 06:07:34
8787,60955dc3-2fe8-415a-b84a-3d4ee217fb41,c38dc04a-37b0-45a4-86cb-b27ca1f4ea89,3,1,2000-04-28 05:52:10
8788,bf736b33-6791-4dbf-b25e-03b871b186da,e9722621-d878-4070-95fe-27612567cff8,9,3,1988-09-21 16:52:46
8789,57e3b236-75cb-4c0d-9a69-35d860f881cb,94e8ee3f-47c7-48b9-bbc2-550779bffee1,34,4,1998-12-19 16:46:45
8790,a05511f8-ec95-4c2b-8e09-15e05a324831,1b74511b-3d58-4ac7-9428-a5c30268e44f,90,5,2006-07-18 01:14:55
8791,475db35c-b90e-4681-aee8-ed62da13d3b7,dfcf92f9-3214-4205-81fd-c85681d5ee43,21,3,2006-09-10 07:06:42
8792,16d1dd48-f309-4ebd-b42c-1b1a84146b26,6b2b1602-3988-4279-b6a9-973836ef9d72,34,2,1999-07-18 21:19:48
8793,35b614b4-4c7f-4a34-a425-4ad24e47d842,c58b4345-6953-444c-aea2-bbf47754eaf2,94,5,2023-09-07 15:24:36
8794,a0ba4496-081c-4a65-a5dc-b1c5aeab79ba,e9722621-d878-4070-95fe-27612567cff8,5,3,1977-04-09 08:06:23
8795,85bda45f-a6f2-43cc-b028-9c7c85b92022,dd0bbae7-1fb5-48e8-adad-fe60c4c571d0,66,5,1979-04-19 21:34:38
8796,5ac779b4-e811-49c7-b52b-792b9cced10b,1ac500b3-8255-4778-a81c-e10232bfa39a,70,1,2000-12-06 01:01:32
8797,748bf845-d214-4308-9787-c890753cccda,1dcb851f-1629-455e-8010-5f101661d8a1,41,1,1990-04-14 14:57:58
8798,9111811e-08ab-4861-a5aa-dba7a6297da9,8c2c299a-2976-44ff-916c-e3422e31d328,27,4,2014-09-22 04:51:34
8799,6fc46b5b-7891-40dc-b1fb-552aecbb2eeb,8237a72f-075e-420b-adfe-0259c0aeff20,55,1,2004-01-23 03:09:35
8800,fc46a152-990a-4409-a444-b19501a98c63,ebfa1bd4-167b-42b1-8d1b-ae5a514ffe59,65,4,1988-05-23 17:38:16
8801,7206ab2a-25c7-4a4e-834b-309f85307899,745137c7-7848-43cf-ba76-7c2af2e3c3e9,65,4,2011-04-12 08:08:38
8802,738d1821-821d-468b-83b5-5c7aae89b8f0,bb689e4b-e149-4957-913f-56a2760522cf,57,1,1991-07-29 01:44:13
8803,2b2e959a-e83f-4af7-a4b3-892e0c1f121c,5e4081ed-961b-4985-ac07-496f25b87410,100,1,2019-01-13 00:21:11
8804,cc645a10-1ba9-4168-9464-446efeeaa734,dd0bbae7-1fb5-48e8-adad-fe60c4c571d0,98,2,1980-12-04 06:42:03
8805,81366153-72bb-4053-b53d-b637fd74e4d3,5ace4cc5-895d-4fee-8ec6-7bb567380509,100,4,1974-06-21 12:59:18
8806,af8c565f-0f1f-4333-90cd-95abdc2d9b04,0fe6d177-b7a9-4f2a-90be-b0d4cf9d5a1e,21,2,1981-01-27 12:09:07
8807,bbf3afbf-6a5c-404b-a6cf-05289750f9c5,55a6dd1c-2e73-4b7d-ac9d-5615f0bbd91e,22,5,1981-02-16 06:42:38
8808,8fb6e666-b50f-4cf0-ae3a-66ab12954718,a6c3a793-9645-4a70-8c43-774ff929027c,22,3,1988-07-07 15:51:17
8809,80e53337-7b1d-479f-9401-edc342c4f5f3,81acbe3b-60e7-4588-858f-92f5d91ba8a1,27,5,2022-08-29 13:13:09
8810,257e7795-1c97-49c0-a8a3-cff0a0465150,1403cb45-2abf-49f4-9636-bf5d2ad6a23f,92,2,2020-02-23 09:47:25
8811,c999d16d-2015-419a-885e-e5b1ac41bdf2,fbb65577-0066-4fb4-a4e9-89a3e63fee71,53,3,2010-01-15 11:50:31
8812,5f7a97a7-c1f7-4843-8672-d2048b7e4fbf,255cd756-10b7-4f8c-9e62-09007264b4d4,70,3,1984-08-16 00:56:38
8813,980aad28-bbca-4c62-8f2a-f3edc7c5ac39,a7cd6db9-4d84-4aec-b57e-5b045916d792,31,3,2022-01-31 17:43:48
8814,4a31c47e-8acb-4bba-9fdc-84f046138c4e,a0f91afa-a3f5-4f10-b93a-7bc3afbf82e6,45,3,1977-08-27 11:33:29
8815,1c527cda-bde2-4da3-9989-d90036b6eba3,f68e1a24-ab50-494a-9ff7-0364caa4ace7,75,2,1992-05-16 07:15:54
8816,af6d5567-de0d-4c62-82dc-97bb352dd10f,10ec0cbb-4d15-4ad9-88da-c3eaf8b9ad20,89,5,2023-11-16 20:22:34
8817,b6cfdc5d-8f89-4e10-bfa1-6188b415ef22,ed7af397-eb48-4f4c-ad45-d5c38f1ad88c,67,2,2021-06-10 06:53:00
8818,d5cd18c1-8496-449e-9e09-db65c3871086,af8cb598-19c8-4f3e-963f-4ee478e69aad,83,5,1996-11-18 03:30:37
8819,07048f62-e6e2-4b8f-8954-e36212338eed,2dafe10a-0e8e-4d2e-8f80-cca1820d113e,90,5,1972-11-07 17:08:19
8820,44dfaf09-c5bb-458a-bc79-225323ad9599,979d95d9-4e87-4a0d-8683-d397b82270bd,94,2,2021-04-29 12:05:26
8821,a340c047-c584-4c37-8065-efcdcb860c07,20b92ba6-e95b-4529-9bc5-13924cdbe04e,18,2,2021-10-21 08:01:49
8822,ac97f872-4ae1-4dec-8289-33000202897b,1d5ceb7e-fba4-42c6-a5c1-dfff31fe1df7,66,3,1994-08-27 14:06:00
8823,22493cb3-d5d6-4b46-b969-4886253d53c8,1afef71d-f3fc-40c0-b8b8-e5d5dc4447de,33,4,2005-02-16 07:40:02
8824,2288a3b8-5f41-4450-92d5-1f5b27c0547a,83b1edf1-d3ac-4e0b-b42f-2431ad28823b,19,5,1980-07-22 02:07:10
8825,c0a487d6-7161-4db9-b848-2864f557c22a,40cfae1b-92e4-4103-825d-7042c107500b,6,4,1993-04-14 19:11:57
8826,00915dd3-2448-4dd0-bbff-6ead070625aa,6a688760-3bd3-413a-9fd1-2539a0359dd5,76,2,1984-07-21 20:37:20
8827,b7e4d6af-9c19-4410-9e05-4838278dd22b,10f39c25-2ae3-4c1f-838f-465ddf97585e,100,4,1983-12-26 04:40:24
8828,0985217b-db9d-4cdd-a39f-c1a078c29038,78c51044-946d-49d5-8ea2-bb85fb79e14b,42,5,1990-07-15 19:36:19
8829,d661a9fe-c913-477e-b411-ac33f3b3aef8,c58b4345-6953-444c-aea2-bbf47754eaf2,62,3,2019-07-09 15:58:44
8830,869f3c44-dd53-4d4f-9c81-d83e373e03ab,ced68499-b265-4866-be04-837625eff936,34,4,1986-10-06 15:53:24
8831,43928d43-1d3f-4e4d-bb51-b569e611fcdb,a91bd7d8-c960-4b46-be12-888754314648,37,5,2022-01-09 23:58:47
8832,9c08371a-8542-4382-8b25-74f4ebb0fd45,dd0bbae7-1fb5-48e8-adad-fe60c4c571d0,25,3,1983-02-11 15:40:06
8833,d51face6-7f94-4491-a2fa-9171d8efb2a1,df86e9c7-1e64-4235-8588-62336213ebfc,22,2,2023-03-21 12:49:32
8834,95662e01-d1db-4f0b-b373-042dc45e1b4f,acddb003-9a75-4b75-a272-6c50a83d65bd,51,5,2018-09-01 18:03:59
8835,70f08bfb-fc14-46a1-a59c-da3c501a3f30,5cf759aa-9eea-4c6b-b18d-e4b90b19b1c3,27,4,2023-05-23 02:42:47
8836,d65230be-e2b9-495e-9c87-f40df48b951c,8c2c299a-2976-44ff-916c-e3422e31d328,88,2,1989-06-16 23:12:00
8837,b1453524-2df7-47a6-bd61-97d358b21933,7572ffb8-c5f4-4fb8-86b8-659097758feb,29,3,1980-10-24 23:17:18
8838,904d65ae-6970-4927-b6ee-0f2b5b1cf3a7,1afef71d-f3fc-40c0-b8b8-e5d5dc4447de,87,1,1978-11-06 21:00:09
8839,cf5bc5f6-8507-4940-a107-2fae005e9d77,dd837b82-b00b-499f-ba07-11309b452125,1,4,1970-04-24 12:25:52
8840,de0dd497-3306-4552-accd-f6a344fc5dcd,b324c2ef-5c3e-4659-8f9a-085f18db3565,65,5,1998-12-07 06:12:13
8841,df215b58-4092-44de-b7ef-697bfee5f639,540e8e79-0f03-4289-9066-59314a51629a,80,4,1974-06-22 19:38:17
8842,b4a182c2-a4f5-4ab6-8e11-558509a0cf9b,f27971d9-a170-4ea4-9567-a418c932ca23,81,4,2024-03-26 14:57:59
8843,b8cf7b31-26e2-4c5d-8c91-4f8de1b9bd49,1bcc57e2-1ba7-4232-bd3d-5f6cf5fbdd96,73,3,2012-02-23 00:19:30
8844,dc92670b-1807-4969-871f-ffff77b45c95,a3954eca-89c7-41fe-bf10-5e357b16e3b2,31,5,2017-11-10 02:47:40
8845,cabbe1d9-b6d0-4d3f-895f-e76f416e62f3,69905945-f187-48f5-84bb-77b949930273,97,4,1979-05-25 23:43:13
8846,7fc49896-9053-44ba-834c-90d5950981a4,4d834898-041f-4ec3-b796-0b853a7f53fb,68,2,1991-01-02 11:20:09
8847,54c00841-8582-43cb-ad30-be1844a06fdd,8f5022e2-f17d-401d-b3f2-0b90421431b0,4,4,2000-11-01 11:23:13
8848,1a6eb531-97a0-4ff9-b7e8-0c92b2e2fc61,d351e5d3-c732-451c-bea3-cf879efe1d80,70,1,2000-03-24 08:52:59
8849,f2b46c9e-df35-4bb2-a77d-e403c73f108a,084d87da-0531-448f-9a09-2dbb0582479d,88,5,2019-12-17 23:50:02
8850,1bb8a1b8-94fe-4220-8345-590fb630158e,d0ee3477-7366-4b6c-9979-d199ee83c309,48,1,1994-12-25 02:59:20
8851,8b824341-e418-496d-b23d-ce3a5a96efed,1737be47-c904-4ff4-80a8-cda611583569,56,5,1989-03-01 18:50:55
8852,ef7b797c-d45f-42a4-b443-be3daf2eec53,c0b6a616-bbf2-4bd2-bade-c92428e02a7f,56,5,1983-11-14 03:31:51
8853,0c9c0cda-3a32-4803-808a-31f5166249c5,5993031f-2cbe-45af-8b54-0545891cefdc,53,5,1979-08-14 01:13:10
8854,153005fd-04ed-45c7-9347-491d4f591ba5,3d434a48-dd68-43ad-bda6-8b0dd6f4d52b,63,5,1994-12-17 01:42:33
8855,158cbc5d-5e6c-42d8-bf4d-aaa78545376b,3d5d29e0-03ad-4516-9934-6a3032067ad9,56,4,2002-10-05 12:40:01
8856,cb4c2326-3815-4a33-846a-dedb828286ce,c7b7f33b-1e57-46fd-a362-15f132f9966a,46,4,2009-01-18 02:20:27
8857,96fe1c25-9b92-43f9-82a6-1b7ea0dc4e12,e0c06790-683b-4d4b-b55c-23a690a1ee6c,64,4,1980-07-11 21:27:27
8858,2d568f5d-a086-4c0b-9b82-7660791853f8,bff0122e-cce4-49fa-85c6-84d80389ae13,42,1,1994-02-21 18:44:02
8859,c82327bc-1311-40ee-805b-57f52cac9ee8,a1a26fea-83e3-4c5e-8134-5d0fd4dbe23f,83,5,2024-02-08 07:11:04
8860,8b647823-f0af-41db-b6e9-eb812d9c41dc,598c6dce-f5c8-46f4-80b2-99dee23ea4ed,19,3,2012-03-16 02:33:05
8861,74c38c6a-efdb-4e96-ba85-067bc98d3159,ab0361fc-00e0-4a81-bc4a-8a4d9a4b1458,55,4,1980-08-23 12:07:43
8862,1117187f-e8f2-4f3b-b2c5-e7e5c9b8916a,97f982fd-ce30-47f8-b396-405391ba3e12,3,5,2010-09-13 05:55:49
8863,32f7e347-ad80-418a-a921-533ec7c2f68c,f68e1a24-ab50-494a-9ff7-0364caa4ace7,21,2,2001-09-16 21:58:05
8864,893eae0e-6936-478d-a909-96b817b3d5f5,4d168da6-e461-4818-978c-e93aeb2022b9,64,1,1993-09-06 01:55:38
8865,e7e196ed-fffb-4df5-a4a7-bd7644c876d1,ffa4d3fe-b08e-4d52-be8f-93778991e0cd,13,3,1976-03-26 06:59:09
8866,6e32840e-cdd4-45ab-9ee1-54cc9f30094c,2a08acd9-4925-4b29-a4e8-37a384a526a4,58,5,1987-03-09 09:07:09
8867,92e3dbdb-d6ae-49f7-bdc0-b4893b279398,f4e84360-d075-49c5-90fe-763f2dd7382d,12,3,1979-05-18 12:36:41
8868,1b4a0743-81c7-4200-a7d1-3592952c21ba,81acbe3b-60e7-4588-858f-92f5d91ba8a1,82,5,2001-03-23 21:36:00
8869,cf6a03e4-674e-44cc-aa25-835be6338e40,3b30b508-fa43-414a-89fd-708f5a1f6793,14,5,1979-01-21 20:19:53
8870,615ff4da-efaa-4f9f-b3f0-acc8412ac483,f108149a-3a5e-49d0-bc0b-4ec2ae787905,44,1,2001-10-03 15:52:08
8871,8ebe92c7-d400-426d-be8d-c3be62433a5f,c06e3927-9f5d-4e69-b954-fea0b60e27c4,37,3,1998-07-24 21:31:36
8872,4f641b20-1bc9-4439-9bf5-5edbbd7d1871,3958bd33-190f-40f6-856b-c5b7310e1500,69,5,1987-10-30 19:24:46
8873,2c7da4c3-008d-4354-b5cb-1e9ddc5f2b02,04bf1921-67b3-4f6e-ad7e-9b74a084f25a,65,4,2002-06-11 22:43:07
8874,5671e4bd-e789-4fa8-9042-c51d885560a5,850cb0e1-a42b-4205-9219-23e642cd292a,28,4,1982-07-29 22:42:56
8875,425aef64-8ee5-45c6-9cfb-650d439c772f,a0bb1761-db34-4c34-806c-f4ac4eaade11,74,1,2014-08-24 14:32:54
8876,8b37337a-8c63-4cbf-84ce-a62778b3edfb,d7375ff9-b150-42c3-ac31-d2d742e14ac4,67,4,1999-05-02 03:57:53
8877,8b19c00b-36d5-422f-a5f2-389aae9b1591,423fa238-e7e7-47e3-8e39-eae8425fe044,17,1,2011-05-15 00:25:29
8878,50c443c0-6ef6-42e7-9784-42e108338b71,94622f4a-0bdd-4093-958a-3dd83f86d144,54,5,1992-07-11 10:02:01
8879,5b721df7-ae11-46ea-a90d-e2ae5a038116,9d79e495-8f39-48b1-adac-315cea829609,61,3,2020-08-18 05:07:55
8880,d418d7d4-301b-4a23-a732-395d30612e3b,d139ebfd-bc71-41e7-b5bd-9e37ca11619f,6,3,2013-11-30 14:20:03
8881,20359c5b-cfad-4631-a895-731844781533,07db4bc9-fec0-4a8b-87b3-8e64b79276ed,60,5,2010-08-11 04:45:36
8882,030dd4d8-9d8f-4469-a737-aebba002a7a2,abf77a0a-bb1e-4bcf-ab27-f58181b4b6d6,23,4,2003-09-12 00:37:09
8883,7ada09ad-6465-4fb9-9cbc-f23038bed677,4b821670-c247-452e-8b62-6f0c14661ab6,28,3,1989-08-25 20:42:11
8884,f466bf8c-07ab-41fc-9545-aa01ed5b4332,696cc855-b533-405e-8855-c462f00d276d,75,4,2001-08-25 21:10:29
8885,f90d5f91-bb24-40c5-8e45-3c2de2ef42b3,f62bad66-e8ed-4285-8f82-e7500f28f0ed,90,5,1994-09-25 18:36:07
8886,13867db7-0909-4af5-b9d5-97ce4f78d8ef,e76fc6f0-d52f-4b72-bf67-6d4592e5ce24,74,3,1992-08-07 12:51:17
8887,e65cbd7b-db72-4da4-97fc-f023eb6335b0,06bbaba8-c872-46a4-923b-748ad9883bdb,15,2,2016-09-16 02:11:06
8888,a9056e4e-53c1-432d-b70a-7dae769cf9a1,2aab5f17-34ec-4ff5-99ca-b3b253e2f21f,64,2,2008-12-15 18:34:28
8889,5d5eb890-c1e5-46fc-9bde-35d3bc07699e,37226f26-cdd4-4e39-84d3-314ff0525eef,68,5,1981-07-29 05:04:26
8890,c53aafc2-2db4-4373-bd5a-b1864909daaa,abf77a0a-bb1e-4bcf-ab27-f58181b4b6d6,42,1,1975-08-23 15:53:05
8891,8677620b-44f6-4842-a0bb-5699d5541c21,828f94e9-0ff3-4586-bbe5-6ca3085e765c,38,3,2004-09-14 05:42:49
8892,aac8ae7b-0f28-465e-86c2-dc79fe355075,64cf9591-21e6-480f-b3bb-7b512f488c13,25,4,1983-09-05 07:00:47
8893,66a40128-bd2c-41d4-9b59-a092f155ea6f,954940b6-5163-4d4e-bdfe-5b48d6477392,11,5,1981-11-26 21:44:58
8894,f44d21f3-9bbe-411e-bbbf-1fca20b2f67d,e9e8d021-3807-4cc0-80f7-f06fbd26c330,87,1,2008-03-18 04:38:28
8895,49f3b02a-1001-43eb-bc74-9ce5273f13d5,8854a25d-7466-428d-94cf-ffb719297ad9,67,2,1986-12-01 18:14:40
8896,631d8503-e678-4fcc-9ff5-0306773a449a,44fa6890-ddc4-4029-9e8b-5e0abe20887d,27,3,2012-05-31 11:43:01
8897,62ed1075-b356-4453-84e1-a42f95fe73eb,78550413-3561-435f-a99d-9a49bb4d306f,76,5,1997-09-29 14:49:46
8898,cf93eff2-73e0-4c7c-965a-a011163c23a1,d139ebfd-bc71-41e7-b5bd-9e37ca11619f,82,1,1974-10-24 00:11:29
8899,852b9af6-8d07-4fcf-9cf4-d55970e34f5d,c9685c37-c938-4255-afcd-6b8492a7f849,58,2,2024-07-21 06:07:06
8900,4695d1c8-09da-40cf-bedc-2e69b0f164b4,0234fe90-722e-4605-b033-c2a659a48ff2,45,3,2016-02-06 12:48:10
8901,0e1d8a33-7e5a-433c-9c34-1de9b4d23bd6,86a60a32-029b-4144-b63b-c71701ac96a4,81,3,1992-02-13 15:38:01
8902,54ccccdb-7db4-4c7f-9ff5-f9260835488c,1c57d8ef-76e6-46f2-9c35-dc3912e77f57,14,2,2005-04-28 09:51:37
8903,f764f7cc-c987-4000-a666-d582fc196349,745137c7-7848-43cf-ba76-7c2af2e3c3e9,70,2,1981-02-12 11:25:45
8904,bc2c9c1f-310d-4719-b9fd-3487bba10b42,e9e8d021-3807-4cc0-80f7-f06fbd26c330,16,3,1988-08-04 14:24:58
8905,c94c213b-92e4-48eb-adf0-a1bed9ed01da,8d147b48-5f68-4159-9673-859217932880,93,5,1976-03-01 17:18:53
8906,3e779984-1aa4-4b78-b622-79dfa214c67c,a9c8b676-a946-4563-8a86-67460cbb470c,85,4,2021-04-24 06:35:13
8907,45b41157-c880-46d9-a518-5ed8954120c3,462a5136-9973-4b33-a65b-ffcdc972565b,100,3,1999-12-09 08:37:21
8908,552de5d4-e59f-4174-a0b4-bbfe6caa227c,c9c6625c-ccfa-4168-9a3e-19867fa2097f,5,4,1996-10-04 01:10:14
8909,7bb7600c-8dd2-4f75-a07b-b79e73c5443e,1ab51184-1a23-453b-923e-65572facf3b9,10,5,1984-08-02 09:36:52
8910,95640d7e-e8d0-4dee-8388-eff243283df3,f208c06b-f65c-422f-9796-c0ff86eee685,46,4,2014-01-30 10:59:16
8911,454fe631-2ea1-48ab-b363-2084dfa7874f,cdb45c5c-a7f6-44ac-8912-6d09020d29a4,20,5,1990-01-04 16:26:13
8912,669fc1f7-bcf2-4eb3-abe3-c5250cbc8ffa,5d286559-a872-4d11-b35c-6ac258bead1b,26,4,2004-03-01 03:08:55
8913,6232069f-0c2f-4652-90d5-39c8253ed667,be14aaad-1f1b-4019-81a7-9e8537d16022,34,1,2011-02-13 20:14:52
8914,364d4437-51e7-4602-93fb-9236ff13a65d,adda1619-c898-40bd-8b05-3eff5dc7125c,74,2,2009-02-27 23:51:21
8915,2f48a492-c751-411c-8617-1f843f121b99,175aed35-b3b0-4547-9bc5-023840bb2fc0,32,3,1993-06-02 14:18:50
8916,a2c521d1-8a66-4bc5-a924-a24c628d524d,6a37a940-e66c-43b8-8ced-b7d9ff3166d8,11,2,1990-01-20 20:43:12
8917,8150cb90-31f9-4d68-acff-eebc49d88f58,cf4259f9-303b-4f24-84a9-4b5a5ad545f6,66,5,1987-05-24 07:06:09
8918,d4e09a57-18fc-44c4-ab8e-bda06bec2818,7af1f0e4-36a7-461f-b41c-a596fce953e6,72,2,2002-12-29 04:15:01
8919,1b251d80-7800-46f7-b9de-a062f9c4b90f,f4e84360-d075-49c5-90fe-763f2dd7382d,95,2,2009-12-22 16:57:23
8920,e3d1d2c2-4847-4d4b-b5df-937b29c0bc96,5536bdcd-3fee-42eb-9adb-27c95f698508,10,3,2012-01-15 22:32:39
8921,866bdbdf-714f-41d2-b4db-0fa3db875457,11440f75-ed6c-49da-ba89-50866c3bc145,31,5,2003-09-05 03:52:59
8922,1d95f099-2e9b-4955-bd5f-5ce73d567e0a,86dc8fcd-0879-4c89-8459-ab6004e530ae,87,3,1991-09-02 01:40:58
8923,dd2863c3-6e3a-4cc3-a8c9-dffa846f973c,42ccf7df-d17e-43ec-ace7-a05329d1b573,34,5,2022-10-27 20:29:31
8924,3a5d4702-b0ad-43fc-8579-1acd51304d03,c68bb85f-67d9-4a6f-b96c-ff06265fe13a,86,4,2012-10-04 13:12:44
8925,7288f719-0cd1-4a69-b132-af39f9df83f3,e8fa00c7-0a09-49e9-b5d2-5084fd36dd65,61,1,2015-09-28 23:18:19
8926,96bea2a9-253f-4496-85a9-8b862e481778,11440f75-ed6c-49da-ba89-50866c3bc145,44,1,1981-08-10 00:22:28
8927,23279224-9686-4847-82ae-65a09fb172cf,5e4081ed-961b-4985-ac07-496f25b87410,48,5,1996-01-23 16:11:36
8928,286b7543-eadb-4808-a8b7-86d4a50cfc41,7058ce30-d7c6-474e-bad3-7f8d66f4dd50,49,4,2020-10-17 15:39:53
8929,2667ab71-0406-496a-b535-eae520da556c,5cf759aa-9eea-4c6b-b18d-e4b90b19b1c3,82,4,1979-04-15 06:42:41
8930,09039e69-c6c0-483f-8677-b389a1d9785a,632e1e24-7abc-4d41-b745-a7d9463ea5fe,2,4,2022-12-30 07:19:08
8931,052083c9-0caa-48b2-ac19-db72bd7b3e29,e6122812-6762-4d98-bc5b-6992f35d0d77,47,5,2015-01-17 23:43:02
8932,8acfef5c-6dcd-4df7-9083-81c0f5472907,65a1db1c-9d45-42e4-8d3d-8ecb147338bf,21,4,1995-03-14 18:15:32
8933,49ab8960-488f-4a56-a8cb-9b3f18a2e066,5e4081ed-961b-4985-ac07-496f25b87410,99,5,2004-04-03 16:44:53
8934,19b18c27-f12c-40c0-94bb-2dedc3b4b337,9ded3e37-9efb-4224-9c12-37e59e3632d6,64,5,2020-06-15 12:46:43
8935,2f4e4334-31e3-4653-865f-0b48244c55e6,4d834898-041f-4ec3-b796-0b853a7f53fb,81,2,2011-05-15 09:25:43
8936,5eeb0d45-6518-4a5a-9e38-c7a58a6bcb29,fd49abb6-8139-4761-a0aa-58cb99619fec,8,4,1971-12-19 09:56:21
8937,6c7b261d-a8e3-41bd-93d4-1db3c99a9830,d97d6d05-5564-46b0-a124-c6fc64b39689,86,4,1977-04-22 08:43:38
8938,6b51127a-0824-4a4f-8232-6929f337ffb0,81acbe3b-60e7-4588-858f-92f5d91ba8a1,5,3,1976-11-19 15:33:39
8939,806d9e19-7631-4e27-bd3a-7adbc8162b13,fce46063-1588-485a-83f2-4cac6ac5abe7,8,1,1975-08-14 02:54:30
8940,dd85c9d1-e312-461c-ade4-3a139cdabae4,9daeed6a-8cee-4f7c-b562-731aa6c7f5d8,81,4,1972-01-25 13:46:50
8941,267bbb05-6a0e-4518-b3f8-06db66656326,565e701d-d821-49f3-9797-83b007767b9c,13,3,1974-02-05 18:53:53
8942,3ab568ba-eb52-4a53-af2c-1fee29ae32cc,f2e7756f-ae30-4639-95b4-5955f421dac7,13,4,2011-12-03 11:32:57
8943,f0daba83-2f41-4a7a-b2f7-656988481109,e05ff320-aa82-43ff-984f-748bab0527da,52,5,2018-05-26 12:53:34
8944,8a9e11d9-6428-4def-b9db-6d072f4c35e1,6e12568f-073b-4938-b870-d98dadad7a92,69,3,1979-10-10 15:46:12
8945,5e9f0180-62de-4d44-b21b-56e33d4f0e89,ee97d1cf-ea7e-4a89-b414-725c9f8b1198,27,3,1990-11-09 04:46:11
8946,c91fa078-723f-4732-bf20-b2dd47970e8c,dfcf92f9-3214-4205-81fd-c85681d5ee43,73,4,2009-03-23 16:41:20
8947,8a1c7e6a-21df-4308-97cf-51d59e0d6581,f2656b17-bb1c-43a4-933c-06951ba2c964,31,1,2019-10-11 18:40:39
8948,1b9b38a4-0277-4f4e-87d4-7ee3eba06343,0f6b110e-bcdf-49cb-9d71-228877b7b4a7,61,4,1979-12-05 05:44:52
8949,34faf7a6-aac2-49d2-b4f1-31e2af70a460,69809cf9-a2d6-415a-9a8a-e11562fd16f2,39,1,2002-06-03 09:51:06
8950,591c7378-a099-4469-8137-599f7a2653ca,18611848-21c2-4c3f-a6fe-3ae4f0b923b5,1,3,1982-03-06 23:29:20
